date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
03:15:08	1/1	---M--	200	added ('OK')	text/plain	date:Sat,%2014%20Aug%202021%2000:15:06%20GMT	https://new.vikababy.com/robots.txt		(from )
03:15:08	112964/112964	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:07%20GMT	https://new.vikababy.com/	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/index.html	(from )
03:15:09	59249/59249	---MC-	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Aug%202021%2000:15:07%20GMT	https://new.vikababy.com/https	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/https	(from https://new.vikababy.com/)
03:15:09	6252/6252	---M-Z	200	added ('OK')	text/css	etag:%22186c-5c17e31501b30-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/mage/calendar.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/mage/calendar.css	(from https://new.vikababy.com/)
03:15:09	380454/380454	---M-Z	200	added ('OK')	text/css	etag:%225ce26-5c9462a3bdcd2-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/css/styles-m.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/css/styles-m.css	(from https://new.vikababy.com/)
03:15:09	6132/6132	---M-Z	200	added ('OK')	text/css	etag:%2217f4-56cd1dc725b80-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/owl.carousel/assets/owl.carousel.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/owl.carousel/assets/owl.carousel.css	(from https://new.vikababy.com/)
03:15:09	4937/4937	---M-Z	200	added ('OK')	text/css	etag:%221349-4fb77a9f61780-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/fancybox/css/jquery.fancybox.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/fancybox/css/jquery.fancybox.css	(from https://new.vikababy.com/)
03:15:09	11533/11533	---M-Z	200	added ('OK')	text/css	etag:%222d0d-5936d4726d980-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/icon-fonts/css/porto-icons-codes.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/icon-fonts/css/porto-icons-codes.css	(from https://new.vikababy.com/)
03:15:10	1857/1857	---M-Z	200	added ('OK')	text/css	etag:%22741-55d7d14464d00-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/icon-fonts/css/animation.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/icon-fonts/css/animation.css	(from https://new.vikababy.com/)
03:15:10	8420/8420	---M-Z	200	added ('OK')	text/css	etag:%2220e4-59236c7786a00-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/font-awesome/css/font-awesome.min.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/font-awesome/css/font-awesome.min.css	(from https://new.vikababy.com/)
03:15:10	5081/5081	---M-Z	200	added ('OK')	text/css	etag:%2213d9-5b5db5b40ec40-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Mageplaza_Core/css/owl.carousel.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Mageplaza_Core/css/owl.carousel.css	(from https://new.vikababy.com/)
03:15:10	1421/1421	---M-Z	200	added ('OK')	text/css	etag:%2258d-5b5db5b40ec40-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Mageplaza_Core/css/owl.theme.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Mageplaza_Core/css/owl.theme.css	(from https://new.vikababy.com/)
03:15:10	29061/29061	---M-Z	200	added ('OK')	text/css	etag:%227185-5b5db5b40ec40-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Mageplaza_Core/css/font-awesome.min.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Mageplaza_Core/css/font-awesome.min.css	(from https://new.vikababy.com/)
03:15:11	8067/8067	---M-Z	200	added ('OK')	text/css	etag:%221f83-5685e4e92a080-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magento_Swatches/css/swatches.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magento_Swatches/css/swatches.css	(from https://new.vikababy.com/)
03:15:11	10850/10850	---M-Z	200	added ('OK')	text/css	etag:%222a62-5b1e89d787700-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/styles.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/styles.css	(from https://new.vikababy.com/)
03:15:11	4249/4249	---M-Z	200	added ('OK')	text/css	etag:%221099-593b17d493f00-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/owlcarousel/owl.carousel.min.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/owlcarousel/owl.carousel.min.css	(from https://new.vikababy.com/)
03:15:11	77906/77906	---M-Z	200	added ('OK')	text/css	etag:%2213052-58ee6cf97af00-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/animate.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/animate.css	(from https://new.vikababy.com/)
03:15:12	73386/73386	---M-Z	200	added ('OK')	text/css	etag:%2211eaa-5859b65ce5780-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/fontawesome5.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/fontawesome5.css	(from https://new.vikababy.com/)
03:15:12	4521/4521	---M-Z	200	added ('OK')	text/css	etag:%2211a9-5ae7486c43c00-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/mgz_font.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/mgz_font.css	(from https://new.vikababy.com/)
03:15:12	25008/25008	---M-Z	200	added ('OK')	text/css	etag:%2261b0-5b6f24619f380-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/mgz_bootstrap.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/mgz_bootstrap.css	(from https://new.vikababy.com/)
03:15:12	6659/6659	---M-Z	200	added ('OK')	text/css	etag:%221a03-5838cf6831880-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Builder/css/openiconic.min.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Builder/css/openiconic.min.css	(from https://new.vikababy.com/)
03:15:13	103351/103351	---M-Z	200	added ('OK')	text/css	etag:%22193b7-5aeeb86a410c0-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Builder/css/styles.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Builder/css/styles.css	(from https://new.vikababy.com/)
03:15:13	79/79	---M-Z	200	added ('OK')	text/css	etag:%224f-58e9015755880-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Builder/css/common.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Builder/css/common.css	(from https://new.vikababy.com/)
03:15:13	493/493	---M-Z	200	added ('OK')	text/css	etag:%221ed-5a260bfbdcb40-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Newsletter/css/styles.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Newsletter/css/styles.css	(from https://new.vikababy.com/)
03:15:13	12137/12137	---M-Z	200	added ('OK')	text/css	etag:%222f69-59d423455e4c0-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/magnific.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_Core/css/magnific.css	(from https://new.vikababy.com/)
03:15:14	70058/70058	---M-Z	200	added ('OK')	text/css	etag:%22111aa-5b81cf0da80c0-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_PageBuilder/css/styles.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_PageBuilder/css/styles.css	(from https://new.vikababy.com/)
03:15:14	4137/4137	---M-Z	200	added ('OK')	text/css	etag:%221029-583050769c280-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_PageBuilder/vendor/photoswipe/photoswipe.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_PageBuilder/vendor/photoswipe/photoswipe.css	(from https://new.vikababy.com/)
03:15:14	11607/11607	---M-Z	200	added ('OK')	text/css	etag:%222d57-57ee6cd177e00-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_PageBuilder/vendor/photoswipe/default-skin/default-skin.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_PageBuilder/vendor/photoswipe/default-skin/default-skin.css	(from https://new.vikababy.com/)
03:15:14	7236/7236	---M-Z	200	added ('OK')	text/css	etag:%221c44-5a4d3be851240-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_PageBuilder/vendor/blueimp/css/blueimp-gallery.min.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_PageBuilder/vendor/blueimp/css/blueimp-gallery.min.css	(from https://new.vikababy.com/)
03:15:14	4866/4866	---M-Z	200	added ('OK')	text/css	etag:%221302-5a5a6f085ad80-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_PageBuilderIconBox/css/styles.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Magezon_PageBuilderIconBox/css/styles.css	(from https://new.vikababy.com/)
03:15:15	1862/1862	---M-Z	200	added ('OK')	text/css	etag:%22746-595f12b8ef780-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Smartwave_Dailydeals/css/style.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Smartwave_Dailydeals/css/style.css	(from https://new.vikababy.com/)
03:15:15	36120/36120	---M-Z	200	added ('OK')	text/css	etag:%228d18-559726e58a400-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Mageplaza_SocialLogin/css/style.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Mageplaza_SocialLogin/css/style.css	(from https://new.vikababy.com/)
03:15:15	4466/4466	---M-Z	200	added ('OK')	text/css	etag:%221172-5b5db5b40ec40-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Mageplaza_Core/css/grid-mageplaza.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Mageplaza_Core/css/grid-mageplaza.css	(from https://new.vikababy.com/)
03:15:15	8679/8679	---M-Z	200	added ('OK')	text/css	etag:%2221e7-5b5db5b40ec40-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Mageplaza_Core/css/magnific-popup.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/Mageplaza_Core/css/magnific-popup.css	(from https://new.vikababy.com/)
03:15:16	155423/155423	---M-Z	200	added ('OK')	text/css	etag:%2225f1f-5c9462a47d331-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/css/styles-l.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/css/styles-l.css	(from https://new.vikababy.com/)
03:15:16	1199/1199	---M-Z	200	added ('OK')	text/css	etag:%224af-5c9462a4a348a-gzip%22	https://new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/css/print.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/frontend/Smartwave/porto/bg_BG/css/print.css	(from https://new.vikababy.com/)
03:15:16	130796/130796	---M-Z	200	added ('OK')	application/javascript	etag:%221feec-5c94638876fc2-gzip%22	https://new.vikababy.com/static/version1628677971/_cache/merged/13eaa1469ac28ce4dbc002e39cadef78.js	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/static/version1628677971/_cache/merged/13eaa1469ac28ce4dbc002e39cadef78.js	(from https://new.vikababy.com/)
03:15:16	17656/17656	---M--	200	added ('OK')	image/png	etag:%2244f8-5c91d77dbfa60%22	https://new.vikababy.com/media/favicon/stores/1/vika-baby-favicon.png	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/favicon/stores/1/vika-baby-favicon.png	(from https://new.vikababy.com/)
03:15:16	37067/37067	---M-Z	200	added ('OK')	text/css	etag:%2290cb-562ac8bfc0680-gzip%22	https://new.vikababy.com/media/porto/web/bootstrap/css/bootstrap.optimized.min.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/porto/web/bootstrap/css/bootstrap.optimized.min.css	(from https://new.vikababy.com/)
03:15:17	12945/12945	---M-Z	200	added ('OK')	text/css	etag:%223291-55ff0ae24f280-gzip%22	https://new.vikababy.com/media/porto/web/css/animate.optimized.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/porto/web/css/animate.optimized.css	(from https://new.vikababy.com/)
03:15:17	10746/10746	---M-Z	200	added ('OK')	text/css	etag:%2229fa-56e4d6e341f00-gzip%22	https://new.vikababy.com/media/porto/web/css/header/type5.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/porto/web/css/header/type5.css	(from https://new.vikababy.com/)
03:15:17	193184/193184	---M-Z	200	added ('OK')	text/css	etag:%222f2a0-5ad0bcf6fa800-gzip%22	https://new.vikababy.com/media/porto/web/css/custom.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/porto/web/css/custom.css	(from https://new.vikababy.com/)
03:15:17	38255/38255	---M-Z	200	added ('OK')	text/css	etag:%22956f-5c8549c3ad47d-gzip%22	https://new.vikababy.com/media/porto/configed_css/design_default.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/porto/configed_css/design_default.css	(from https://new.vikababy.com/)
03:15:17	28275/28275	---M-Z	200	added ('OK')	text/css	etag:%226e73-5c96d97f2d562-gzip%22	https://new.vikababy.com/media/porto/configed_css/settings_default.css	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/porto/configed_css/settings_default.css	(from https://new.vikababy.com/)
03:15:18	191051/191051	---M--	200	added ('OK')	image/jpeg	etag:%222ea4b-5c3b2761dcb82%22	https://new.vikababy.com/media/za-vikababy.jpg	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/za-vikababy.jpg	(from https://new.vikababy.com/)
03:15:18	61941/61941	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:17%20GMT	https://new.vikababy.com/contact	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/contact.html	(from https://new.vikababy.com/)
03:15:18	18069/18069	---M--	200	added ('OK')	image/png	etag:%224695-5c285ae54203d%22	https://new.vikababy.com/media/logo/stores/1/logo-vika.png	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/logo/stores/1/logo-vika.png	(from https://new.vikababy.com/)
03:15:19	382/382	---M-Z	200	added ('OK')	application/javascript	etag:%2217e-5c1a5a7bd80db-gzip%22	https://new.vikababy.com/media/mageplaza/search/default_0.js	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/mageplaza/search/default_0.js	(from https://new.vikababy.com/)
03:15:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2014%20Aug%202021%2000:15:17%20GMT	https://new.vikababy.com/politika-za-poveritelnost/	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/politika-za-poveritelnost/index.html	(from https://new.vikababy.com/)
03:15:20	64188/64188	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:18%20GMT	https://new.vikababy.com/customer/account/login/referer/aHR0cHM6Ly9uZXcudmlrYWJhYnkuY29tLw%2C%2C/	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/customer/account/login/referer/aHR0cHM6Ly9uZXcudmlrYWJhYnkuY29tLw,,/index.html	(from https://new.vikababy.com/)
03:15:21	131447/131447	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:18%20GMT	https://new.vikababy.com/rodilki.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/rodilki.html	(from https://new.vikababy.com/)
03:15:21	69139/69139	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:19%20GMT	https://new.vikababy.com/customer/account/create/	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/customer/account/create/index.html	(from https://new.vikababy.com/)
03:15:22	76355/76355	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:19%20GMT	https://new.vikababy.com/checkout/cart/	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/checkout/cart/index.html	(from https://new.vikababy.com/)
03:15:22	68116/68116	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:20%20GMT	https://new.vikababy.com/catalogsearch/advanced/	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/catalogsearch/advanced/index.html	(from https://new.vikababy.com/)
03:15:22	619/619	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Aug%202021%2000:15:20%20GMT	https://new.vikababy.com/media/catalog/product/	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/catalog/product/index.html	(from https://new.vikababy.com/)
03:15:22	102243/102243	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:21%20GMT	https://new.vikababy.com/bremenni.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/bremenni.html	(from https://new.vikababy.com/)
03:15:23	0/0	---M--	302	error ('Found')	text/html	date:Sat,%2014%20Aug%202021%2000:15:18%20GMT	https://new.vikababy.com/gdpr/	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/gdpr/index.html	(from https://new.vikababy.com/)
03:15:23	121789/121789	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:21%20GMT	https://new.vikababy.com/za-bebeto.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/za-bebeto.html	(from https://new.vikababy.com/)
03:15:23	81632/81632	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:22%20GMT	https://new.vikababy.com/bebenosene.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/bebenosene.html	(from https://new.vikababy.com/)
03:15:24	84098/84098	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:22%20GMT	https://new.vikababy.com/za-detskata-staja.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/za-detskata-staja.html	(from https://new.vikababy.com/)
03:15:24	9272/9272	---M--	200	added ('OK')	image/png	etag:%222438-5c979dc46a9b9%22	https://new.vikababy.com/media/captcha/base/8b9c34bb13131f4f49905dc4f3b39e1a.png	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/captcha/base/8b9c34bb13131f4f49905dc4f3b39e1a.png	(from https://new.vikababy.com/)
03:15:24	113755/113755	---M--	200	added ('OK')	image/jpeg	etag:%221bc5b-5c34f764597f5%22	https://new.vikababy.com/media/vikababy-mama-i-bebe.jpg	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/vikababy-mama-i-bebe.jpg	(from https://new.vikababy.com/)
03:15:25	121096/121096	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:23%20GMT	https://new.vikababy.com/teniska-za-bremenni-ili-karmachki-s-kas-rakav.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/teniska-za-bremenni-ili-karmachki-s-kas-rakav.html	(from https://new.vikababy.com/)
03:15:25	121976/121976	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:24%20GMT	https://new.vikababy.com/teniska-za-bremenni-zheni-s-kas-rakav-ednocvetna.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/teniska-za-bremenni-zheni-s-kas-rakav-ednocvetna.html	(from https://new.vikababy.com/)
03:15:26	120317/120317	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:24%20GMT	https://new.vikababy.com/bluza-za-karmene-s-dal-g-rakav.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/bluza-za-karmene-s-dal-g-rakav.html	(from https://new.vikababy.com/)
03:15:26	123238/123238	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:25%20GMT	https://new.vikababy.com/teniska-za-bremenni-s-kas-rakav-i-zabavna-schampa.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/teniska-za-bremenni-s-kas-rakav-i-zabavna-schampa.html	(from https://new.vikababy.com/)
03:15:27	125288/125288	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:25%20GMT	https://new.vikababy.com/ljatna-roklja-za-bremenni-i-karmachki-s-kas-rakav.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/ljatna-roklja-za-bremenni-i-karmachki-s-kas-rakav.html	(from https://new.vikababy.com/)
03:15:27	141697/141697	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:25%20GMT	https://new.vikababy.com/teniski-za-bremenni-zabavni-nadpisi-i-schampa.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/teniski-za-bremenni-zabavni-nadpisi-i-schampa.html	(from https://new.vikababy.com/)
03:15:28	259191/259191	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:26%20GMT	https://new.vikababy.com/universalna-razg-vaema-ranica-za-kolichka-s-funkcija-koshara-i-podlozhka-za-smjana.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/universalna-razg-vaema-ranica-za-kolichka-s-funkcija-koshara-i-podlozhka-za-smjana.html	(from https://new.vikababy.com/)
03:15:28	230494/230494	---M-Z	200	added ('OK')	text/html	date:Sat,%2014%20Aug%202021%2000:15:27%20GMT	https://new.vikababy.com/chantichka-organaizer-za-pampersi-i-bebeshki-aksesoari.html	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/chantichka-organaizer-za-pampersi-i-bebeshki-aksesoari.html	(from https://new.vikababy.com/)
03:15:28	46213/46213	---M--	200	added ('OK')	image/jpeg	etag:%22b485-5c3c3f5bb44fe%22	https://new.vikababy.com/media/kozmetika_za_reducirane_na_korem_i_bedra.jpg	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/kozmetika_za_reducirane_na_korem_i_bedra.jpg	(from https://new.vikababy.com/)
03:15:28	29738/29738	---M--	200	added ('OK')	image/jpeg	etag:%22742a-5c3c3f59d7c52%22	https://new.vikababy.com/media/za_nai_malkite_s_mnogo_lubov.jpg	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/za_nai_malkite_s_mnogo_lubov.jpg	(from https://new.vikababy.com/)
03:15:29	41406/41406	---M--	200	added ('OK')	image/jpeg	etag:%22a1be-5c3c3f5689206%22	https://new.vikababy.com/media/grija_za_budeshti_mami.jpg	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/grija_za_budeshti_mami.jpg	(from https://new.vikababy.com/)
03:15:29	36158/36158	---M--	200	added ('OK')	image/jpeg	etag:%228d3e-5c3eec8b24297%22	https://new.vikababy.com/media/chayove-za-otslabvane-detox-i-slimfit.jpg	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/chayove-za-otslabvane-detox-i-slimfit.jpg	(from https://new.vikababy.com/)
03:15:29	54763/54763	---M--	200	added ('OK')	image/jpeg	etag:%22d5eb-5c3ee7ac4db0a%22	https://new.vikababy.com/media/produkti-za-rodilki-kolani-sutieni-chayave-i-kozmetika-za-otslabvane.jpg	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/produkti-za-rodilki-kolani-sutieni-chayave-i-kozmetika-za-otslabvane.jpg	(from https://new.vikababy.com/)
03:15:29	52357/52357	---M--	200	added ('OK')	image/jpeg	etag:%22cc85-5c3c3f573ada7%22	https://new.vikababy.com/media/detska_staya_polezni_produkti.jpg	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/detska_staya_polezni_produkti.jpg	(from https://new.vikababy.com/)
03:15:30	44844/44844	---M--	200	added ('OK')	image/jpeg	etag:%22af2c-5c3c4247d46f3%22	https://new.vikababy.com/media/bebenosene_ergoranici_i_slingove.jpg	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/bebenosene_ergoranici_i_slingove.jpg	(from https://new.vikababy.com/)
03:15:30	68144/68144	---M--	200	added ('OK')	image/jpeg	etag:%2210a30-5c3c3f5c278aa%22	https://new.vikababy.com/media/namalenie_na_izbrani_produkti.jpg	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/namalenie_na_izbrani_produkti.jpg	(from https://new.vikababy.com/)
03:15:30	11756/11756	---M--	200	added ('OK')	image/jpeg	etag:%222dec-5c39c541147e1%22	https://new.vikababy.com/media/nalojen-platej-pregled-test.jpg	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/nalojen-platej-pregled-test.jpg	(from https://new.vikababy.com/)
03:15:30	12525/12525	---M--	200	added ('OK')	image/jpeg	etag:%2230ed-5c39c540c17cf%22	https://new.vikababy.com/media/vrushtane-i-zamyana.jpg	C:/Users/Ju/Desktop/vikababy/new.vikababy.com/media/vrushtane-i-zamyana.jpg	(from https://new.vikababy.com/)
